comment,emoji_sentiment,caps_count,yelling_alert,profanity_score,polarity,subjectivity,length,num_words
very nice christmas lights to see walking on paths also has a full bar and beers to enjoy with fire pits and hot heaters,0.0,0,0,0.09556017975100273,0.44499999999999995,0.725,-0.2598288236809868,-0.17537701271746675
merry christmas christmas tree but many travelers at sacramento international airport are feeling anything but merry bright disappointed face several flights have been canceled or delayed with people saying that they ve been at the airport all day a sea of bags sits on the ground as flights are rescheduled or just completely canceled cra,-0.4767,0,0,0.009667518724117145,0.09166666666666669,0.40833333333333327,2.4603770550583777,1.818051422807888
great zoo but extremely overpriced unfortunate that there are a lot of families unable to attend due to price going,0.0,0,0,0.005634413090579239,-0.09,0.725,-0.32193398072983076,-0.43259358504331896
it might be the world s busiest airport but nothing is open at pm on a sunday night if it s the world s busiest then why is everything shut down not to mention vending machines are empty excellent sunday night at the airport in atl thumbs down,0.0,0,0,0.07569330099443448,0.11777777777777779,0.5155555555555555,1.267958039720574,1.3679224212376466
this place used to be good and the rides are still great but they have become progressively more and more money hungry i understand needing to make money but at this point it s blatantly greed,0.0,0,0,0.018796286294490722,0.4,0.5700000000000001,0.6344854378223659,0.5962727042600899
cousin s flight got cancelled so they put him on a later flight and me and my husband has been waiting since pm and still waiting,0.0,0,0,0.08852339800976208,0.0,0.0,-0.14803954099306774,-0.04676872655454063
rest in peace salem mountainlion thelivingdesertzooandgardens legendary,0.0,0,0,0.031235815889503544,1.0,1.0,-0.8684593627596574,-1.2685474451023386
only saw gates and a small market but b concourse is nice,0.0,0,0,0.022913425452314146,0.11666666666666665,0.7999999999999999,-1.0423538024964205,-0.9470267296950234
we have stayed at the dreammore times and it is always great looking forward to staying in the new resort when it opens the shuttle to bollywood is great,0.0,0,0,0.013750032968977583,0.5787878787878787,0.6515151515151515,0.1500652128413832,0.14614370268984853
my st time there from toronto was awesome pre covid love it so much went back this weekend was disappointed under construction so when i arrived i was ushered to dom in stead of int so my friends were at the wrong place but on the brighter note i seen alt of atl airport then i did the st time no dt ee boz smokes perfume nothing except lie jenner bahahahaa,0.0,6,1,0.04105661104173482,0.075,0.575,2.6839556204342156,2.8469177121112965
i just think they charge too much money for those electric scooter and for the plastic drink cups for soda,0.0,0,0,0.0475848681910593,0.2,0.2,-0.43372326341774986,-0.43259358504331896
great experience nice relaxing experience crowds weren t bad and the value felt about right all of the staff was very friendly and helpful,0.0,0,0,0.03641926845757937,0.29464285714285715,0.7204761904761904,-0.036250258305148636,-0.17537701271746675
i used to like this airport i just flew here yesterday i had to checked bags the bag tags have the word clear stamped on them now my cell phone charger and prescription glasses are missing thank you sac sa for your wonderful service,0.0,0,0,0.004750584655514025,0.3,0.4777777777777778,1.1313266942131175,1.1107058489117945
baggage claim area is under massive construction one elevator bank down to ground transportation the airport has definitely seen better days hopefully that construction gets wrapped up quickly,0.0,0,0,0.030826547712186875,0.13555555555555557,0.5577777777777777,0.6344854378223659,0.08183955960838549
maybe they should remove the huge monument dedicated to hatred and slavery that is proudly displayed here until that happens i have no desire to visit this place,0.0,0,0,0.06878121303644336,0.6000000000000001,0.95,0.2494334641195335,0.08183955960838549
holy cow this place is expensive kids can have a lot of fun here but is it worth for a single day i think i could have bought worth of logos at home and they would have been just as happy,0.0,0,0,0.10900870716378078,0.14217687074829932,0.354421768707483,0.572380280773522,0.9177934196674052
this is an educational and interesting aquarium the highlights are the penguins hipped shark bridge and sea turtles i d recommend skipping lunch in the cafe and go across the street to victor for a quality meal and beer,0.0,0,0,0.00738549619367729,0.375,0.375,0.9698532858861232,0.789185133504479
waiting on wheelchair assistance i almost missed my plane,0.0,0,0,0.011996826401415018,0.0,0.0,-1.0423538024964205,-1.1399391589394126
for child entertainment with some adult humour pizza pudding and unlimited drinks for an hour or so you can t beat it warning you may get dragged up to the stage to help with the magic,0.0,0,0,0.04660973657524799,0.3,0.65,0.5351171865442156,0.5962727042600899
the price is too high or i d give it better star ratings,0.0,0,0,0.068488291915514,0.33,0.52,-1.0547748339061893,-0.8827225866135604
it s ok not very good parking also not paved all around make sure you take your hiking shoes for the parking lot and the zoo lot of the native landscape is over grown makes it hard to see some of the animals bit it was a ok experience needs more of an upgrade,0.0,0,0,0.03194295300054224,0.23985042735042736,0.5653490028490028,1.4666945422768747,1.7537472797264249
it was narrower than i expected my middle aged daughter was delighted,0.0,0,0,0.173113342480759,0.12499999999999999,0.375,-0.893301425579195,-0.9470267296950234
very good park for children they have to be aware of the hours of the shows because otherwise they are going to miss out on the fun very good park for children they have to be aware of the hours of the shows because otherwise they will miss the fun,0.0,0,0,0.045158163113282745,0.48666666666666664,0.4100000000000001,1.330063196769418,1.4965307074005727
the restaurants close by pm bathrooms are dirty cars are disgusting worse than new york cabs very disappointed wish i wasn t forced to connect here,0.0,0,0,0.45227491651689533,-0.5231060606060606,0.671590909090909,0.07553902438277045,-0.04676872655454063
stopped in for lunch and ordered the lucy with ots service was good but the burger was average at best other items on their menu may be better but they were pushing this burger pretty hard it was cooked fine just average taste may want to update your burger to keep up with mcdonald s quarter pounder,0.0,0,0,0.019019599743998618,0.23888888888888887,0.5129629629629631,1.9759568300773949,1.946659708970814
a good experience tons of food and shopping to make the time pass quickly,0.0,0,0,0.017100282437147202,0.5166666666666666,0.55,-0.8436172999401198,-0.8184184435320973
worst airport in america the politician that runs this place must be a top moon of america seriously plan hours for domestic and i promise you ll be happy very often all the parking lots are full and drop off and pick up are both insane but only because the people in charge have logic issues,0.0,0,0,0.13528414548299983,-0.053703703703703684,0.6796296296296296,1.8765885787992447,1.882355565889351
come on it s been years since and the security process is still so erratic and degrading and this pay for shorter lines is just making everyone crazy then what is this cnn thing we just had to endure your security fun and now we have to listen to ae news you re sucking all the fun out of travel,0.0,1,1,0.16278420994750914,0.0,0.43333333333333335,1.913851673028551,2.139572138215203
a bit much for the prices i mean just for parking get real,0.0,0,0,0.046960117323076395,0.029166666666666674,0.3958333333333333,-1.0299327710866517,-0.8827225866135604
nice airport under construction ut why are the security check lanes always over an hour and why does the sa wait time always show min gh,0.0,0,0,0.023192660600875752,0.6,1.0,-0.06109232112468621,-0.04676872655454063
checking out the fishes at the she would aquarium a few weeks ago littlelopers magnoliabakery sheddaquarium harperrain harpertakesonchicago familydaytrip,0.0,0,0,0.03574729708928874,-0.2,0.1,0.1500652128413832,-0.496897728124782
this airport is so huge you can get lost and turned around easily if you don t know where you re going,0.0,0,0,0.13621329325565995,0.41666666666666674,0.8666666666666667,-0.483407389056825,-0.30398529888039283
very nice great food shops shopping but would be better if the lift uber pick up we re marked better had to stay on the line with the driver to find out how to get over to the lift side to get picked up,0.0,0,0,0.028530276896498796,0.536,0.67,0.7586957519200538,1.1107058489117945
not really much cheese here going to be honest that s a rough hit,0.0,0,0,0.10644611381802922,0.13333333333333333,0.5,-0.9429855512182701,-0.8184184435320973
this place is so busy and big the cool part about this airport is the tram it would be nice if the airlines could make it so your flights were closer to each other when you arrive at a certain gate for a connecting flight they you wouldn t have to rush to the next gate,0.0,0,0,0.013209520328905766,0.16275510204081628,0.42806122448979583,1.5909048563745625,1.882355565889351
the price for admission is getting too high when they expect you to buy stuff inside the park,0.0,0,0,0.10246990927211685,0.16,0.5399999999999999,-0.5951966717447441,-0.5612018712062451
not enough food options in terminal f,0.0,0,0,0.007843035141466333,0.0,0.5,-1.290774430691796,-1.2685474451023386
more picture from thelivingdesert this beautiful place is only hours from lt but feels like you re in a different country the staff was so kind and created a tailored experience for abbey and david giraffe rhinoceros leopard,0.0,0,0,0.07272398644066724,0.39,0.8,1.031958442934967,0.724880990423016
