industry,review_comment,rating
Airport,"On the plus side, this is a small airport so security lines are never long. The down side, you will never get a direct flight to anywhere. The airport itself is a tad outdated but, you'll still find power built in to the seats to charger your electronics. There is a small selection of stores and restaurants and just like any airport- it is all over priced.",3
Airport,"The only thing I can complain about is the TSA check, how one airport check is much different from the other. I had the same items in my carry-on going to and leaving Atlanta, but Atlanta needs to double check /rescan what I have. Their scanners are super sensitive. I get it, it's just annoying.",3
Airport,Hudson News nearby Gate E has excellent cold foods selection. Chicken salad wrap is one of the best with good friendly customer service.,3
Airport,Some travelers cheered the news at San Antonio International Airport — but others weren't happy about the change.,3
Airport,"My only complaint is that my travel sized toothpaste, body wash and lotion was removed from my checked baggage!",3
Airport,Had a cappuccino before boarding our flight.,3
Airport,"It's less crowded then lax, I can tell you that. This is the last time, I'll ever fly a red eye...3 hour layover to Asheville,north Carolina is no joke. I am sleepy.. it is 7am here and it is only 4am back in los Angeles.. I hope I make it.. I am Soo sleepy..",3
Airport,The step child of Texas airports! Easier to navigate DFW or IAH but you'd rather fly into SAT!Signs are misleading but us Texans are super friendly so just ask for directions. Lots of dining options and shopping. Just needs a face lift. I haven't flown into SAT in a decade. Remember the Alamo!,3
Airport,Very big and busy. Get here a little early even on off peak hours. Felt like a lot of disorganization and hurry up and wait. Gate staff is a hit or miss as far as attitude and courtesy.,3
Airport,"It's a small, well organized airport. The only complaint that I would have is that it seemed to not have its food court staffed and scaled for the amount of traffic. The length of lines made it such that it wasn't reasonable to even get a couple coffee.",3
Airport,Great place if you want to wait for a shuttle for 30 minutes. Enjoy,3
Airport,The passengers and I had to wait 30 min just to get our luggage,3
Airport,Its okay...way too big of an airport to make connecting flights in different terminals,3
Airport,It is huge & lines move quickly,3
Airport,"Walked out to the Lyft pickup spot. Parking lot looked decidedly average:  Pavement with lines demarcating where cars should position themselves, arrows designating which way to travel, signage of varying sorts. You know…a parking lot. I’m so bored.",3
Airport,I love the service of the airport but they need to have longer hours for food venders. They close up when people are still arriving and connecting.,3
Airport,"Some will say that the first stop on the way to hell is Atlanta International...To me it wasn't so bad. I have to admit that it was the first time I have ever ridden a ""train"" to go from one part of an airport to another.",3
Airport,It's getting really busy again. It was so nice to fly during the pandemic no one was at the airport. Clear might be something to invest in because lines are long .,3
Airport,"Very impressive train system to navigate terminals but rather disorganized international disembarking process, and for the ""Busiest and most effecient airport in the world"", the bathrooms and general facility could stand to impress a tad more.",3
Airport,"Had a fire alarm go off, And had a 20 min waiting time for the train",3
Airport,"They managed to have a 40 minute long security line at 4:30 AM. The rest of the airport is pretty well run, but TSA, not so much.",3
Airport,"With all construction, it's very confusing trying to get around abd find where you need to go. Need seats where you wait for arrivals in the south terminal.",3
Airport,A very well traveled airport. I normally to try avoid it as it is ridiculously busy.,3
Airport,"Used to love a layover here. There was a great, fun bar with an enclosed smoking section.  But no longer a smoking area. Oh well, at least I'll save a lot $$. Used to spend 50+ during my layovers here.",3
Airport,"Day and night difference between domestic and international terminals. Domestic; dirty, crowded, terrible long waiting lines (I almost missed my connection) International; the opposite, clean, spacious, smooth check in and security.",3
Airport,It was a beautiful flight home. Thanks to the guy I’m my aisle for giving me the window seat.,3
Airport,"It was late, everything was closed. Great looking stores,stored, have loved to have done some shopping.",3
Airport,"If I could rate different gates then this rating would be higher. The rest of the airport is amazing, D gate smells like urine. Not an enjoyable time waiting for a plane.",3
Airport,"Arrived at airport 4 1/2 hours early ( Long story)
Couldn't check baggage in, new rule that you can't check baggage in 4 hours early. So we had to waited 35 minutes till we could check in baggage under 4 hours",3
Airport,"Airport is still busy after COVID-19, but still works pretty well.  However, some shopping, and a lot of dining, are not open.",3
Airport,"Apart from connecting flights with the same airline, being a great distance apart
and sitting an extensive time at the terminal in the plane upon arrival, because Delta could not find their driver to connect the access portal to the terminal, it is a decent airport.",3
Airport,"You definitely need to arrive, and fly out early in the morning. If you don't, you're in for a long travel day.",3
Airport,"It's a busy US airport, I mean it could be worse and it could be better.
The tram is very fast and efficient, you just have to know your Gate info so you can plan your connections well",3
