industry,cleantext,rating
Airport,"(Translated by Google) Very fast clean huge. (Translated by Google) Very fast, huge clean.",5
Airport,Nice easy airport to get around in. Good food and drink made for an excellent layover,5
Airport,Nice and quiet airport. It was fast and easy to get my bag checked and go through security.,5
Airport,"Never had any issues with this airport. No major delays, no long lines at TSA check points. As a matter of fact TSA is very efficient here. Plenty of parking. Plenty of signage to guide you through. Get in, wait, eat, and fly out.",5
Airport,"Never had any issues with this airport. No major delays, no long lines at TSA check points. As a matter of fact TSA is very efficient here. Plenty of parking. Plenty of signage to guide you through. Get in, wait, eat, and fly out.",5
Airport,Large airport.  Lots if amenities. Great Delta Lounges.,5
Airport,"Very nice and helpful employees at this airport, but the people traveling could be better. Clean too, and the restrooms are pretty good as well. This is my experience with the international terminal, and I have no clue how the domestic terminal is.",5
Airport,"Easy in and out.
Friendly security staff.",5
Airport,Great help w wheelchair even w gate change. Friendly people,5
Airport,"Impressive airport, very busy with the ability to move inbound and outbound passengers to their destination safely and quickly...",5
Airport,Quick baggage check at curbside and easy to navigate airport.  We fly out often with a good experience.,5
Airport,Busy well maintained airport with connections to all domestic and international airports. Free high speed internet ( WiFi ) available.,5
Airport,"This airport is HUGE.....ask for directions from uniform folks to save you time,  stress and missing your way in and out of the airport. Try and and arrive at the airport at least 2.5 hrs before your flight because the TSA check is a big hassle and you wouldn't like to miss your flight. Peace",5
Airport,"Great, not as crazy as I thought it would be this time of year. Everything was quick and efficient.",5
Airport,"It's great airport. Easy to find the gates, helpful employees",5
Airport,Easy peasy... Love this airport,5
Airport,This airport is definitely big and well organized. I actually showed up at the gate my flight was departing from but there was one being departed when I showed up at the gate. Just for time to pass I walked the airport twice and enjoyed seeing what I could while I had the chance before the next plane was at the gate I was getting on to fly back to Cleveland.,5
Airport,"Beautiful but few spots that seem never getting cleaned up
Very busy",5
Airport,"The Airport is great, you have a number of places to do a few last minute shopping for souvenirs, snacks and can grab a meal. The staff is friendly too. You are able to connect to the city via MARTA the public transport operator in Atlanta if you don't want to take an Uber, which is cheaper.",5
Airport,Really clean and awesome airport!  Outstanding options here!,5
Airport,One of the best ground crews in the nation!,5
Airport,I travel to Sacramento about once a year for a work conference. Always land here and have never had a bad experience. The common spaces always look clean..bathrooms are kept clean as well. It's easy to navigate and easy to get around.,5
Airport,"Bradley is a nice small scale airport. I was impressed with the clean restrooms and relaxed terminal. The baggage claim area is VERY antiquated....hasn't changed since the 80's. Thankfully I traveled before the Christmas Holiday. At any rate, BDL is nice....",5
Airport,It’s a pretty straight forward airport. Always someone around to help. Clean. Lots of good food options.,5
Airport,Very nice airport! Lots of great places to eat and shop.,5
Airport,"Great Flight! No turbulence, smooth landing! Flight attendants  very kind & helpful!",5
Airport,"Got upgraded to business level, concierge was very helpful . Booked a car to the airport for 6 am this morning, a jag SUV turned up with a lovely lady driver. All booked at the hotel",5
Airport,Jeff at the Cocktail Bar in Concourse A was wonderful!. Great conversationalist !,5
Airport,It was good and fast from landing to getting my bag and out of the airport. Great people welcoming us and assisting.,5
Airport,"Really helpful staff, and TSA is always quick.",5
Airport,The clear checkpoint was... Well on point! Great service breezing thru security!,5
Airport,This airport has me spoiled. It's simply perfect.,5
Airport,"I ike this airport. My favorite things about it are the giant signs that have the city and gate number, Cat Cora's Kitchen, and the lady who works in the women's restroom on Concourse A",5
Airport,Very good airport. Haven't been to an airport since April of 2000. A lot different now.,5
Airport,"(Translated by Google) This is the hub of Delta Airlines. Very big and beautiful, modern and comfortable. Very impressive. (Translated by Google) This is the hub of Delta Airlines. Very big and beautiful, modern and comfortable. Very impressive.",5
Airport,"It’s really big airport, TSA security checkpoints service was really fast… lots of stores and restaurants… you won’t get bored even if your flight is delayed :)",5
Airport,Very good airport. Space is well managed. The staff are cool. Great art. Easy to navigate.,5
Airport,"I have been to a handful of different airports and I still believe our local SMF if one of the better airports on a nonbias review. Easy navigation, helpful staff, plenty of parking, easy check in, fast but attention to detail TSA, and plenty of restaurants/stores to get last minute grub or drinks.",5
Airport,Smooth check-in and security no delays.,5
Airport,"Not always the easiest airport to get through when traveling, but it does offer a ton of options for lounges and food. Huge airport that has parking off site but easy to access thanks to the tram. TSA has CLEAR options as well pre-check lines to help with getting through the LONG TSA lines. Always very clean and most of the customer service reps have been friendly.",5
Airport,"It's a bit of a drive for me, but it was much cheaper to fly out from here. Getting to the airport was easy and even though it's a huge facility, everything was running well. There are plenty of food options and places to rest. The train kept everything moving and everyone was pleasant, even in the late afternoon.",5
